Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
350160805000071;1;18;0;0;2;0;27;0;0;0;0
350160805000072;1;14;0;0;3;0;13;1;0;2;0
350160805000073;1;25;0;0;14;0;23;0;0;5;0
350160805000074;1;19;0;0;1;0;20;0;0;2;0
350160805000075;1;19;0;0;1;0;12;0;1;5;0
350160805000076;1;5;0;0;1;0;5;0;0;1;0
350160805000077;1;18;0;1;2;0;18;0;0;1;0
350160805000078;1;13;0;0;1;0;13;0;0;2;0
350160805000079;1;20;0;0;0;0;18;0;0;2;0
350160805000080;1;13;0;0;5;0;18;0;0;4;0
350160805000081;1;10;2;0;0;0;12;0;1;0;0
350160805000082;1;14;0;0;2;0;11;0;0;2;0
350160805000083;1;9;0;0;2;0;5;0;0;0;0
350160805000084;1;33;0;0;0;0;24;1;0;1;0
350160805000085;1;9;0;0;0;0;10;0;0;0;0
350160805000086;1;11;0;0;1;0;14;1;0;1;0
350160805000087;1;31;0;0;0;0;26;0;0;2;0
350160805000088;1;12;0;0;0;0;10;0;0;2;0
350160805000089;1;20;0;0;0;0;15;0;0;1;0
350160805000090;1;12;0;0;1;0;9;0;0;0;0
350160805000091;1;10;2;0;1;0;8;0;0;2;0
350160805000092;1;10;0;0;3;0;10;1;0;1;0
350160805000093;1;11;0;0;0;0;6;0;0;0;0
350160805000094;1;12;0;0;0;0;18;0;0;1;0
350160805000095;1;10;0;0;2;0;10;0;0;2;0
350160805000096;1;14;0;0;0;0;7;1;0;3;0
350160805000097;1;18;0;0;2;0;29;0;0;3;0
350160805000098;1;15;0;0;2;0;8;0;0;4;2
350160805000099;1;22;0;0;2;0;19;0;0;1;0
350160805000100;1;22;0;0;11;0;24;1;0;6;0
350160805000101;1;23;0;0;5;0;9;1;0;2;0
350160805000102;1;35;0;0;8;0;22;0;0;3;0
350160805000103;1;14;0;1;3;0;22;1;0;3;0
350160805000104;1;36;0;0;2;0;32;0;0;5;0
350160805000105;1;16;0;0;2;0;20;0;0;4;0
350160805000106;1;29;0;0;2;0;30;1;0;4;0
350160805000107;1;41;0;0;4;0;37;0;0;3;0
350160805000108;1;14;0;0;2;0;24;0;0;4;0
350160805000109;1;5;0;0;3;0;12;1;0;4;0
350160805000110;1;17;1;1;4;0;16;2;0;1;0
350160805000111;1;2;0;0;0;0;0;0;0;0;0
350160805000112;1;25;1;0;5;0;23;3;0;5;0
350160805000113;1;15;0;1;4;0;10;0;0;6;0
350160805000114;1;18;0;0;2;0;18;1;1;6;0
350160805000115;1;15;0;0;6;0;11;0;0;7;0
350160805000116;1;18;0;0;5;0;16;0;0;2;0
350160805000117;1;10;0;0;1;0;13;0;1;4;0
350160805000118;1;17;0;0;2;0;20;0;0;2;0
350160805000119;1;28;0;0;3;0;27;0;0;1;0
350160805000120;1;27;0;0;3;0;27;0;0;4;0
350160805000121;1;10;0;0;0;0;13;0;0;0;0
350160805000122;1;18;0;0;1;0;18;0;0;1;0
350160805000123;1;9;0;0;4;0;10;0;0;4;0
350160805000124;1;34;0;0;3;0;8;0;0;3;0
350160805000125;1;14;1;0;4;0;15;0;0;3;0
350160805000126;1;19;2;0;4;0;15;0;0;4;0
350160805000127;1;20;0;0;5;0;15;0;0;6;0
350160805000128;1;13;0;0;6;0;12;0;0;8;0
350160805000129;1;20;0;0;3;0;17;0;0;3;0
350160805000130;1;30;0;0;4;0;31;2;0;8;0
350160805000131;1;21;0;0;7;0;13;0;0;5;0
350160805000132;1;23;0;0;6;0;20;0;1;6;0
350160805000133;1;16;1;0;15;0;21;0;0;1;0
350160805000134;1;20;0;0;13;0;18;0;0;6;0
350160805000135;1;13;0;1;0;0;18;1;1;1;0
350160805000136;1;8;0;0;0;0;11;0;0;1;0
350160805000137;1;17;0;0;4;0;12;0;0;2;0
350160805000138;1;21;2;0;5;0;31;0;1;14;0
350160805000139;1;40;1;1;14;1;41;3;1;17;0
350160805000140;1;41;7;0;38;0;52;3;0;39;0
350160805000141;1;14;0;0;3;0;23;1;0;5;0
350160805000142;1;24;0;0;12;0;20;1;0;17;0
350160805000143;1;39;2;1;14;0;31;0;0;12;0
350160805000144;1;7;1;0;4;0;18;0;0;5;0
350160805000145;1;14;0;1;5;0;20;0;0;1;0
350160805000146;1;9;0;0;3;0;11;0;0;3;0
350160805000147;1;18;0;0;3;0;23;0;0;3;0
350160805000148;1;11;0;0;4;0;8;1;0;1;0
350160805000149;1;9;1;0;2;0;9;0;0;5;0
350160805000150;1;5;0;0;5;0;8;0;0;4;0
350160805000151;1;10;1;0;2;0;15;0;0;5;1
350160805000152;1;11;0;0;3;0;10;0;0;1;0
350160805000153;1;15;0;0;4;0;20;0;0;2;0
350160805000154;1;9;0;0;4;0;15;1;0;2;0
350160805000155;1;8;1;0;1;0;10;0;0;4;0
350160805000156;1;11;0;0;4;0;10;0;0;0;0
350160805000157;1;40;1;0;1;0;26;1;0;3;0
350160805000158;1;21;0;0;3;0;19;0;0;1;0
350160805000159;1;22;0;0;1;0;14;0;0;4;0
350160805000160;1;10;0;1;0;0;14;0;0;1;0
350160805000161;1;26;0;0;3;0;7;0;0;0;0
350160805000162;1;20;0;0;2;0;22;0;1;4;0
350160805000163;1;9;0;0;1;0;15;0;0;0;0
350160805000164;1;17;0;0;1;0;17;0;0;4;0
350160805000165;1;23;0;0;3;0;13;0;1;4;0
350160805000166;1;19;0;0;5;0;22;1;0;6;0
350160805000167;1;19;1;0;2;0;14;1;0;4;0
350160805000168;1;16;0;0;0;0;15;0;0;0;0
350160805000169;1;14;0;0;0;0;11;0;0;1;0
350160805000170;1;17;2;0;5;0;14;0;1;2;0
350160805000171;1;20;0;0;2;0;28;0;0;2;0
350160805000172;1;5;0;0;1;0;8;0;0;0;0
350160805000173;1;48;0;1;7;0;41;3;0;8;0
350160805000174;1;18;0;0;3;0;11;0;0;5;0
350160805000175;1;14;0;0;6;0;11;0;0;3;0
350160805000176;1;10;0;0;2;0;11;0;0;5;0
350160805000177;1;17;3;0;7;0;19;1;0;4;0
350160805000178;1;18;1;0;3;0;14;0;0;5;0
350160805000179;1;34;3;0;20;0;29;1;0;9;0
350160805000180;1;17;0;0;3;0;18;0;0;3;0
350160805000181;1;28;0;0;3;0;38;0;0;5;0
350160805000182;1;18;0;0;4;0;21;0;0;3;0
350160805000183;1;19;1;0;5;0;18;0;0;7;0
350160805000184;1;26;1;0;1;0;17;0;0;2;0
350160805000185;1;13;0;0;4;0;23;1;0;1;0
350160805000186;1;21;1;0;7;0;22;0;0;2;0
350160805000187;1;26;0;0;12;0;28;0;0;9;0
350160805000188;1;14;1;0;5;0;16;1;0;11;0
350160805000189;1;17;0;0;4;0;15;0;0;6;0
350160805000190;1;23;0;0;7;4;23;0;0;6;0
350160805000191;1;26;3;0;8;0;30;1;0;4;0
350160805000192;1;73;2;0;30;0;69;3;0;27;0
350160805000193;1;30;2;0;10;0;26;1;0;3;0
350160805000194;1;27;1;0;9;0;32;0;0;8;0
350160805000195;1;20;2;0;3;0;23;1;0;1;0
350160805000196;1;37;0;0;4;0;25;1;0;4;0
350160805000197;1;30;0;0;6;0;21;0;0;13;0
350160805000198;1;12;1;0;7;0;13;0;0;2;0
350160805000199;1;14;0;1;4;0;15;0;0;2;0
350160805000200;1;32;0;0;4;0;24;0;0;3;0
350160805000201;1;25;0;0;4;0;21;1;0;3;0
350160805000202;1;18;0;0;4;0;15;0;0;0;0
350160805000203;1;22;0;0;5;0;20;0;0;4;0
350160805000204;1;23;6;0;14;0;19;6;0;8;0
350160805000205;1;28;2;0;6;0;29;0;0;7;0
350160805000206;1;23;0;0;3;0;18;0;0;5;0
350160805000207;1;19;1;0;3;0;15;0;0;0;0
350160805000208;1;22;0;0;3;0;22;0;0;8;0
350160805000209;1;19;2;0;0;0;25;2;0;0;0
350160805000210;1;43;0;0;12;0;48;0;0;9;0
350160805000211;1;37;2;1;11;0;34;2;0;7;0
350160805000212;1;32;1;0;7;0;27;3;0;13;0
350160805000213;1;21;0;0;4;0;16;0;0;2;0
350160805000214;1;23;0;0;2;0;15;0;0;3;0
350160805000215;1;22;1;0;0;0;24;1;1;0;0
350160805000216;1;17;0;0;6;0;18;0;0;0;0
350160805000217;1;52;0;1;11;0;36;0;0;19;0
350160805000218;1;19;0;0;4;0;20;0;0;1;0
350160805000219;1;14;0;0;1;0;10;0;0;0;0
350160805000220;1;4;0;0;2;0;5;0;0;0;0
350160805000221;1;8;0;0;2;0;6;0;0;0;0
350160805000222;1;21;0;0;11;0;17;1;0;10;0
350160805000223;1;8;0;0;9;0;17;0;0;7;0
350160805000224;1;34;1;0;9;0;29;1;0;5;0
350160805000225;1;33;4;0;0;0;28;1;0;0;0
350160805000226;1;15;0;0;8;0;15;2;0;9;0
350160805000227;1;30;0;0;10;0;29;0;0;5;0
350160805000228;1;21;0;0;16;0;28;1;0;13;0
350160805000229;1;40;1;0;19;0;32;2;1;18;0
350160805000230;1;36;0;0;9;0;36;0;0;8;0
350160805000231;1;17;0;0;7;0;18;1;0;8;0
350160805000232;1;27;0;0;4;0;16;2;0;4;0
350160805000233;1;18;1;0;23;0;34;5;0;25;0
350160805000234;1;26;0;0;3;0;31;0;0;1;0
350160805000235;1;35;0;1;1;0;26;0;1;1;0
350160805000236;1;12;0;0;3;0;17;0;0;2;0
350160805000237;1;64;2;2;16;0;47;0;0;16;0
350160805000238;1;38;1;0;5;0;32;1;0;5;0
350160805000239;1;30;0;0;0;0;37;0;0;4;0
350160805000240;1;29;1;0;7;0;37;2;0;13;0
350160805000241;8;18;1;2;14;0;14;0;0;13;0
350160805000242;6;9;0;0;7;0;11;0;0;6;0
350160805000243;1;44;0;0;3;0;25;4;0;9;0
350160805000244;1;15;0;0;4;0;15;0;0;0;0
350160805000245;1;24;0;0;0;0;24;0;0;1;0
350160805000246;1;42;0;0;11;0;28;0;0;14;0
350160805000247;1;35;1;0;9;0;44;1;0;7;0
350160805000248;1;27;0;0;4;0;28;1;0;4;0
350160805000249;1;22;0;0;2;0;32;1;0;4;0
350160805000250;1;27;0;0;5;0;30;1;0;5;0
350160805000251;1;19;0;0;6;0;14;0;0;8;0
350160805000252;1;13;0;0;5;0;18;1;0;7;0
350160805000253;1;20;0;0;0;0;28;0;0;0;0
350160805000254;1;38;0;0;9;0;32;1;0;1;0
350160805000255;1;9;0;0;1;0;6;0;0;4;0
350160805000256;1;34;0;0;3;0;30;0;0;7;0
350160805000257;1;31;0;0;10;0;27;0;0;3;0
350160805000258;1;0;X;X;X;X;X;X;X;X;X
350160805000259;1;13;0;0;12;0;13;0;0;6;0
350160805000260;1;9;0;0;7;0;13;0;0;4;0
350160805000261;1;7;1;0;4;0;15;0;1;1;0
350170705000001;1;9;0;0;5;0;6;0;0;3;0
350170705000002;1;8;0;0;6;0;7;0;0;1;0
350170705000003;1;26;0;0;6;0;18;0;0;10;0
350170705000004;1;10;0;0;2;0;5;0;0;5;0
350170705000005;1;17;0;0;2;0;8;0;0;1;0
350170705000006;1;12;0;0;9;0;11;0;0;8;0
350170705000007;1;12;1;0;24;0;14;1;0;11;0
350170705000008;1;18;1;0;14;0;27;0;0;8;0
350170705000009;1;24;0;1;14;0;19;0;1;15;0
350170705000010;1;12;0;0;16;0;16;0;0;12;0
350170705000011;1;22;0;0;12;0;15;1;0;20;0
350170705000012;1;34;1;0;19;0;23;4;0;40;0
350170705000013;1;10;0;0;5;0;8;2;0;3;0
350170705000014;1;32;2;1;12;0;30;2;0;16;0
350170705000015;1;13;0;0;6;0;17;0;0;6;0
350170705000016;1;24;1;0;6;0;19;1;0;9;0
350170705000017;1;21;0;0;7;0;14;0;0;10;0
350170705000018;1;21;1;0;10;0;22;1;0;12;0
350170705000019;1;18;1;0;9;0;25;2;1;18;0
350170705000020;1;29;0;0;16;0;28;2;0;18;0
350170705000021;1;32;1;0;10;0;19;0;0;7;0
350170705000022;1;43;2;1;27;0;50;0;0;33;0
350170705000023;1;29;1;0;18;0;20;1;0;21;0
350170705000024;1;19;2;0;9;0;19;0;0;8;0
350170705000025;1;17;1;0;7;0;16;0;0;8;0
350170705000026;1;19;1;0;7;0;18;1;0;7;0
350170705000027;1;8;1;1;8;0;14;1;0;7;0
350170705000028;1;27;2;0;21;0;33;0;0;11;0
350170705000029;1;47;1;0;36;0;37;2;0;27;0
350170705000030;1;24;2;0;29;0;30;0;0;28;0
350170705000031;1;22;1;0;19;0;38;1;0;15;0
350170705000032;1;27;1;2;22;0;22;2;0;23;0
350170705000033;1;1;1;0;1;0;4;0;0;1;0
350170705000034;1;20;2;1;18;0;9;0;0;16;0
350170705000035;1;21;0;0;3;0;17;1;0;6;0
350170705000036;8;4;0;0;7;0;8;0;0;0;0
350170705000037;8;0;0;0;0;0;2;0;0;0;0
350170705000038;1;22;5;0;17;0;24;2;0;17;0
350170705000039;1;44;0;0;10;0;39;0;0;10;0
350180605000001;1;10;0;0;4;0;13;0;0;3;0
350180605000002;1;9;0;0;2;0;13;0;0;2;0
350180605000003;1;23;0;0;3;0;18;0;0;1;0
350180605000004;1;17;1;0;2;0;21;0;0;5;0
350180605000005;1;21;0;0;14;0;30;1;0;11;0
350180605000006;1;0;X;X;X;X;X;X;X;X;X
350180605000007;1;22;0;0;1;0;12;0;0;3;0
350180605000008;8;2;X;X;X;X;X;X;X;X;X
350180605000009;8;4;0;0;0;0;4;0;0;1;0
350180605000010;8;4;0;0;1;0;8;0;0;0;0
350180605000011;8;8;0;0;0;0;2;0;0;1;0
350190505000001;1;5;0;0;1;0;0;0;0;0;0
350190505000002;1;11;0;0;2;0;20;0;0;0;0
350190505000003;1;5;0;0;1;0;9;1;0;0;0
350190505000004;1;9;0;0;0;0;4;0;0;0;0
350190505000005;1;8;0;0;0;0;5;1;0;0;0
350190505000006;1;7;0;0;1;0;5;0;0;0;0
350190505000007;1;5;2;0;2;0;11;0;0;1;0
350190505000008;1;3;0;0;0;0;1;0;0;0;0
350190505000009;1;7;0;0;3;0;15;0;0;0;0
350190505000010;1;19;0;0;1;0;14;0;0;0;0
350190505000011;1;9;1;0;1;0;14;0;1;3;0
350190505000012;1;1;X;X;X;X;X;X;X;X;X
350190505000013;1;20;0;0;4;0;30;0;0;1;0
350190505000014;1;20;1;0;4;0;15;0;0;3;0
350190505000015;1;5;0;1;2;0;8;0;0;0;0
350190505000016;1;13;0;0;2;0;11;0;0;3;0
350190505000017;1;17;0;0;5;0;10;0;0;2;0
350190505000018;1;8;0;0;1;0;13;0;0;1;0
350190505000019;1;5;0;0;0;0;5;0;0;1;0
350190505000020;1;10;0;0;1;0;9;0;0;1;0
350190505000021;1;10;0;0;1;0;10;0;0;0;0
350190505000022;1;12;0;0;1;0;22;0;0;0;0
350190505000023;1;24;0;1;6;0;26;1;0;6;0
350190505000024;1;12;0;0;5;0;16;0;0;9;0
350190505000025;1;12;0;1;3;0;19;0;0;6;0
350190505000026;1;11;1;0;0;0;22;2;0;1;0
350190505000027;1;8;0;0;0;0;7;0;0;0;0
350190505000028;1;6;0;0;1;0;3;0;0;0;0
350190505000029;1;8;0;0;0;0;7;0;0;0;0
350190505000030;1;15;1;0;1;0;10;0;0;2;0
350190505000031;1;15;0;0;5;0;24;0;0;7;0
350190505000032;1;15;0;0;0;0;12;0;0;3;0
350190505000033;1;9;2;0;1;0;12;0;0;1;0
350190505000034;1;0;0;0;0;0;0;0;0;0;0
350190505000035;1;32;1;0;2;0;18;0;0;4;0
350190505000036;1;22;0;0;4;0;22;0;0;3;0
350190505000037;1;17;1;0;1;0;19;0;0;5;0
350190505000038;1;14;1;0;2;0;13;0;0;3;0
350190505000039;1;22;0;0;3;0;34;1;0;2;0
350190505000040;1;28;1;0;0;0;29;0;0;0;0
350190505000041;1;16;1;0;8;0;17;0;0;4;0
350190505000042;2;1;0;0;1;0;1;0;0;2;0
350190505000043;1;25;0;0;6;0;20;0;0;2;0
350190505000044;2;9;0;0;1;0;18;0;0;5;0
350190505000045;2;7;1;0;0;0;12;1;1;2;0
350190505000046;2;19;1;0;6;0;33;1;0;3;0
350190505000047;2;12;0;0;1;0;9;0;0;0;0
350190505000048;2;12;0;0;2;0;16;0;0;1;0
350190505000049;2;16;0;0;1;0;14;0;0;1;0
350190505000050;2;15;0;0;5;0;25;0;0;2;0
350190505000051;1;18;1;0;1;0;23;0;0;1;0
350190505000052;1;40;2;1;24;0;45;1;0;21;0
350190505000053;2;0;0;0;0;0;0;0;0;0;0
350190505000054;2;12;0;0;8;0;25;1;0;3;0
350190505000055;8;8;0;0;3;0;6;0;0;1;0
350190505000056;8;11;0;0;5;0;12;0;0;5;0
350190505000057;8;16;0;0;1;0;11;0;0;1;0
350190505000058;8;19;0;0;4;0;12;0;0;3;0
350190505000059;8;7;0;0;1;0;8;0;0;5;0
350190505000060;8;14;0;0;5;0;17;0;0;11;0
350190505000061;8;6;0;0;6;0;6;0;0;4;0
350190505000062;8;14;0;0;2;0;4;0;0;4;0
350190505000063;8;8;0;0;8;0;6;0;0;5;0
350190505000064;8;13;0;0;1;0;16;0;0;3;0
350190505000065;8;13;0;0;1;0;6;1;0;5;0
350190505000066;8;3;1;0;4;0;2;3;0;3;0
350190505000067;1;5;1;0;1;0;9;0;0;4;0
350190505000068;1;17;0;0;1;0;15;0;0;0;0
350190505000069;1;19;1;0;0;0;14;1;0;0;0
350190505000070;1;25;0;0;2;0;21;0;0;4;0
350190505000071;1;20;0;0;7;0;21;1;0;3;0
350190505000072;1;33;1;0;12;0;16;1;0;10;0
350190505000073;1;44;3;0;14;0;40;2;0;21;0
350190505000074;1;6;0;0;0;0;2;0;0;0;0
350190505000075;1;11;0;0;2;0;12;2;1;4;0
350190505000076;1;20;1;0;9;0;21;3;0;11;0
350190505000078;3;9;0;0;0;0;5;0;0;0;0
350190505000079;3;7;0;0;0;0;11;0;0;0;0
350190505000080;3;1;0;0;0;0;2;0;0;0;0
350190505000081;3;13;0;0;8;0;15;0;0;9;0
350190505000082;3;0;0;0;0;0;0;0;0;0;0
350190505000083;3;0;X;X;X;X;X;X;X;X;X
350190505000084;3;37;0;0;13;0;32;0;0;7;0
350190505000085;3;0;0;0;0;0;1;0;0;0;0
350190505000086;3;1;0;0;1;0;0;0;0;1;0
350190505000087;3;0;0;0;0;0;0;0;0;0;0
350190510000001;1;37;3;0;9;0;32;0;1;8;0
350190510000002;1;11;0;0;1;0;6;0;0;1;0
350190510000003;4;27;2;0;9;0;27;2;0;10;0
350190510000004;4;28;1;0;11;0;21;2;0;6;0
350190510000005;4;24;2;0;5;0;20;0;0;3;0
350190510000006;4;35;1;1;14;0;44;1;2;6;0
350190510000007;4;31;2;0;6;0;29;1;0;3;0
350190510000008;4;31;1;0;3;0;25;0;0;7;0
350190510000009;8;4;0;0;4;0;6;1;0;11;0
350190510000010;4;25;1;0;12;0;24;2;0;8;0
350190510000011;8;4;0;0;5;0;8;0;0;3;0
350190510000012;8;8;0;0;4;0;13;0;0;4;0
350190510000013;8;3;0;0;1;0;5;0;0;0;0
350190510000014;3;2;0;0;0;0;3;0;0;0;0
350190510000015;3;13;0;0;0;0;9;0;0;0;0
350190510000016;3;2;0;0;0;0;0;0;0;0;0
350190515000001;1;18;1;0;14;0;18;0;0;7;0
350190515000002;8;12;0;0;2;0;16;0;0;1;0
350190515000003;3;5;0;0;1;0;5;0;0;0;0
350200205000001;1;11;0;0;1;0;8;0;0;2;0
350200205000002;1;8;0;0;1;0;8;0;0;0;0
350200205000003;1;3;0;0;0;0;5;0;0;0;0
350200205000004;1;20;1;0;13;0;22;1;0;10;0
350200205000005;1;6;0;0;0;0;4;0;0;0;0
350200205000006;1;11;0;0;5;0;5;0;0;3;0
350200205000007;8;7;0;0;3;0;7;1;0;3;0
350200205000008;8;5;0;0;1;0;7;0;0;2;0
350200205000009;8;12;0;0;2;0;16;0;0;4;0
350200205000012;8;1;0;0;1;0;4;0;0;0;0
350200205000013;1;3;0;0;0;0;2;0;0;1;0
350200205000014;1;22;0;2;10;0;24;3;0;9;0
350200205000015;5;2;0;0;0;0;0;0;0;0;0
350210105000001;1;8;0;0;0;0;7;0;0;0;0
350210105000002;1;2;0;0;2;0;6;0;0;0;0
350210105000003;1;16;0;0;1;0;16;0;0;2;0
350210105000004;1;8;0;0;2;0;6;0;1;0;0
350210105000005;1;16;0;1;4;0;18;0;0;2;0
350210105000006;1;8;0;0;2;0;8;0;1;1;0
350210105000007;1;12;0;1;1;0;11;0;0;3;0
350210105000008;1;1;0;1;2;0;3;0;1;0;0
350210105000009;1;9;0;0;2;0;10;1;0;5;0
350210105000010;1;9;0;1;3;0;9;0;0;0;0
350210105000011;1;16;0;0;3;0;25;0;0;5;0
350210105000012;1;8;0;0;0;0;12;0;0;0;0
350210105000013;1;22;0;1;3;0;14;0;0;5;0
350210105000014;1;10;0;1;1;0;11;0;0;0;0
350210105000015;1;18;0;0;4;0;13;0;0;3;0
350210105000016;1;12;1;0;7;0;9;1;0;8;0
350210105000017;1;12;0;0;11;0;13;0;0;9;0
350210105000018;1;15;0;1;8;0;14;0;0;7;0
350210105000019;1;19;0;0;7;0;17;0;0;3;0
350210105000020;1;15;0;0;5;0;14;0;1;9;0
350210105000021;1;11;0;0;2;0;6;0;1;4;0
350210105000022;1;17;0;0;5;0;9;0;1;2;0
350210105000023;1;17;0;0;3;0;11;1;0;4;0
350210105000024;1;15;0;0;3;0;15;0;0;7;0
350210105000025;1;20;0;0;2;0;31;0;0;3;0
350210105000026;1;8;1;0;2;0;6;2;1;5;0
350210105000027;1;15;0;1;2;0;11;0;1;2;0
350210105000028;1;21;1;0;5;0;14;0;0;7;0
350210105000029;1;6;1;0;3;0;8;0;0;8;0
350210105000030;1;9;1;0;3;0;12;0;0;2;0
350210105000031;1;17;0;2;6;0;20;1;0;5;0
350210105000032;1;17;0;0;5;0;7;0;0;4;0
350210105000033;1;14;0;0;9;0;11;0;3;5;0
350210105000034;1;33;0;0;18;0;30;0;0;16;0
350210105000035;1;21;0;0;12;0;19;0;0;15;0
350210105000036;1;11;0;0;6;0;9;0;0;4;0
350210105000037;1;9;1;0;10;0;21;0;0;7;0
350210105000038;1;21;1;0;12;0;24;0;0;14;0
350210105000039;1;23;0;0;10;0;19;0;1;7;0
350210105000040;1;18;0;1;6;0;9;0;0;3;0
350210105000041;1;7;0;0;2;0;3;0;0;0;0
350210105000042;1;3;1;0;4;0;6;0;0;6;0
350210105000043;1;14;3;0;13;0;16;1;0;17;0
350210105000044;1;15;0;0;9;0;20;0;0;11;0
350210105000045;1;9;1;0;6;0;9;2;0;1;0
350210105000046;1;7;1;1;10;0;5;0;0;5;0
350210105000047;1;7;0;0;5;0;5;0;1;6;0
350210105000048;1;15;1;0;3;0;18;0;0;1;0
350210105000049;1;12;1;0;15;0;16;1;0;12;0
350210105000050;1;20;3;0;20;0;23;1;0;14;0
350210105000051;1;8;0;0;5;0;8;0;0;9;0
350210105000052;1;8;0;0;12;0;9;0;0;12;0
350210105000053;1;9;0;1;14;0;10;1;0;15;0
350210105000054;1;22;0;0;7;0;28;1;0;10;0
350210105000055;1;26;0;0;8;0;36;0;0;9;0
350210105000056;2;21;0;0;13;0;14;0;0;16;0
350210105000057;1;20;0;0;6;0;12;1;0;8;0
350210105000058;1;23;0;0;12;0;20;0;0;15;0
350210105000059;1;20;1;2;18;0;15;2;0;14;0
350210105000060;1;19;0;0;7;0;15;0;0;11;0
350210105000061;1;18;0;0;3;0;15;0;0;7;0
350210105000062;1;20;0;1;12;0;22;0;0;8;0
350210105000063;1;22;1;1;14;0;13;1;0;13;0
350210105000064;1;24;0;0;4;0;24;0;0;7;0
350210105000065;1;9;0;0;13;0;15;1;0;17;0
350210105000066;2;1;0;0;0;0;0;0;0;0;0
350210105000067;1;13;0;0;10;0;13;0;1;8;0
350210105000068;1;7;1;0;8;0;7;0;0;15;0
350210105000069;2;14;0;0;13;0;11;0;0;7;0
350210105000070;2;0;0;0;0;0;0;0;0;0;0
350210105000071;2;0;0;0;0;0;1;0;0;0;0
350210105000072;5;8;0;0;1;0;8;0;0;2;0
350210105000073;8;15;0;0;4;0;6;0;0;6;0
350210105000074;8;4;0;0;6;0;7;0;0;8;0
350210105000075;8;8;1;0;4;0;8;0;0;4;0
350210105000076;8;0;0;0;0;0;1;0;0;0;0
350210105000077;8;6;0;0;1;0;4;0;0;1;0
350210105000078;8;6;0;0;1;0;4;0;0;1;0
350210105000079;8;5;0;0;2;0;6;0;0;3;0
350210105000080;8;6;0;0;1;0;7;0;0;1;0
350210105000081;8;5;2;0;9;0;14;0;0;4;0
350210105000082;8;2;0;0;5;0;2;1;0;2;0
350210105000083;8;1;0;0;6;0;1;0;0;2;0
350210105000084;5;4;0;0;6;0;7;1;0;3;0
350220005000001;1;11;0;0;1;0;10;0;0;1;0
350220005000002;1;21;0;0;4;0;20;0;0;2;0
350220005000003;1;10;0;0;3;0;21;0;0;4;0
350220005000004;1;23;0;0;1;0;16;0;0;1;0
350220005000005;1;12;0;0;3;0;15;1;0;4;0
350220005000006;1;23;0;0;3;0;25;0;0;2;0
350220005000007;1;54;3;0;7;0;42;3;0;8;0
350220005000008;1;8;0;0;0;0;10;0;0;0;0
350220005000010;1;28;1;0;2;0;23;0;0;1;0
350220005000011;1;38;0;0;8;0;24;0;0;3;0
350220005000012;1;20;0;0;2;0;21;0;0;4;0
350220005000013;1;28;0;1;6;0;27;0;0;11;0
350220005000014;1;39;1;0;3;0;35;0;0;4;0
350220005000015;8;11;0;0;1;0;5;0;0;0;0
350220005000016;8;32;0;0;2;0;29;0;0;5;0
350220005000017;8;6;0;0;0;0;14;1;0;1;0
350220005000018;8;5;0;0;1;0;6;0;0;2;0
350220005000019;8;2;0;0;2;0;3;0;0;3;0
350220005000020;8;2;X;X;X;X;X;X;X;X;X
350220005000021;8;4;0;0;2;0;9;0;0;1;0
350220005000022;8;0;X;X;X;X;X;X;X;X;X
350220005000024;8;9;0;0;1;0;5;0;0;2;0
350220005000025;8;13;0;0;0;0;12;0;0;0;0
350220005000026;1;15;0;1;2;0;14;0;0;3;0
350220005000027;1;24;0;0;5;0;14;0;0;2;0
350220005000028;1;12;0;0;2;0;13;0;0;3;0
350220005000029;1;20;0;0;10;0;20;1;0;5;0
350220005000030;1;24;0;0;4;0;23;0;0;8;0
350220005000031;1;28;1;0;5;0;23;0;0;3;0
350220005000032;8;11;0;0;1;0;10;0;0;3;0
350220005000033;8;2;0;0;0;0;4;0;0;0;0
350220005000034;8;17;0;0;1;0;16;0;0;0;0
350220005000035;8;16;0;1;0;0;17;0;0;0;0
350220008000001;1;40;0;0;3;0;27;0;0;4;0
350220008000002;8;16;0;0;6;0;22;0;0;4;0
350220008000003;8;13;0;0;3;0;20;0;0;6;0
350220008000004;1;18;0;0;1;0;15;0;0;4;0
350220008000005;1;13;0;0;2;0;11;0;0;2;1
350220008000006;8;14;0;0;7;0;12;0;0;4;0
350230905000001;1;6;0;0;0;0;2;0;0;0;0
350230905000002;1;5;0;0;2;0;3;0;0;1;0
350230905000003;1;3;0;0;2;0;13;0;0;3;0
350230905000004;1;11;0;0;4;0;19;1;0;2;0
350230905000005;1;19;X;X;X;X;X;X;X;X;X
350230905000006;1;6;0;0;1;0;6;0;0;0;0
350230905000007;1;0;X;X;X;X;X;X;X;X;X
350230905000008;1;0;0;0;0;0;0;0;0;0;0
350230905000009;8;10;0;0;1;0;12;0;0;1;0
350230905000010;8;4;0;0;7;0;4;0;0;8;0
350230905000011;7;2;0;0;0;0;0;0;0;0;0
350230905000015;1;4;0;0;0;0;2;0;0;2;0
350230905000017;1;0;X;X;X;X;X;X;X;X;X
350230905000018;1;23;0;0;11;0;22;0;0;11;0
350230905000019;1;5;X;X;X;X;X;X;X;X;X
350230905000020;1;0;X;X;X;X;X;X;X;X;X
